Company Name,Certification ID,Location,Email,Address,Certifying Agency,Valid From,Valid To,Products,Scraped Timestamp
SHUBH PSYLLIUM INDUSTRIES Certified,ORG-1408-001301,Mahesana,shubhpsyllium@gmail.com,"Unjha-Siddhpur Highway, Mahesana, Gujarat",NPOP,validfrom 23/11/2023,18/09/2024,"Amaranth Flour, Amaranth seed/ Ram dhana, Amla powder, Arrow root powder, Ashwagandha Root Powder, Beet Root powder, Black cumin, Brahmi/Bacopa monnieri Powder, Flax Seed, Ginger Powder, Ginger whole (dried), Haritaki powder, Jowar flour, Kalonji/nigella, Manioc (cassava) (Powder), Mix spices (Dry), Moringa Powder, Moringa (M.oleifera), Moringa dried leaves, Moringa leaves, Neem leaves powder, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder, Senna Leaves Powder, Shatavari powder, Terminalia bellirica powder, Triphala Powder, Tulsi Powder, Turmeric Dried, Turmeric Powder",2025-03-08T10:24:34.411438
SHUBHANGAY EXIM PRIVATE LIMITED Certified,ORG-2204-001204,Ahmedabad,tmc.bhavesh@gmail.com,"3RD Floor, 9th avenue Behind, Rajpath Club, Bodakdev, Ahmedabad Municipal Corporation, Ahmedabad, Gujarat, 380054, Ahmedabad, Gujarat",NPOP,validfrom 13/07/2023,11/06/2024,"Ajwain, Amaranth seed/ Ram dhana, Arhar dal (Red gram/Pigeon pea), Ashwagandha Powder, Bajra flour/ Atta, Basil/Tulsi, Basmati rice-brown, Basmati rice-white, Bengal Gram Whole, Bengal Gram(Chana)Flour, Black cumin, Black Gram Flour, black gram white whole, Black Pepper, Black Pepper Powder, Black sesame, Brown mustard, Cardamom, Cardamom Powder, Celery Powder, Celery Seed, Chia, Chickpea/Kabuli Chana (garbanzos), Chicory Root Powder, Chilli whole, Cinnamon, Coriander Powder, coriander seed, Cowpea, Cumin Powder, Cumin seed, Fennel Seed, Fenugreek, Fenugreek Powder (Methi Powder), Flax Seed, Garam Masala, Garlic, Garlic flakes, Garlic Powder, Giloy Powder, Ginger whole (dried), Green Gram Flour, Green Gram Whole (Moong Sabut), Green gram/Moong dhuli, Henna Leaves, Hibiscus, Hulled Sesame/Sesamum, Kalonji/nigella, Moringa Powder, moth dal, Mustard, Nutmeg Powder, Nutmeg Whole, Onion flakes, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder, quinoa, Ragi (Finger Millet- other than seed), Ragi Flour, Red Chilli (whole), Red Chilli Flakes, Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Senna leaves, Senna Leaves Powder, Senna pods, Senna Pods Powder, Soybean, Split Gram/Chana (Cicer arietinum), Suji/Semolina/ Cream of Wheat, Triphala Powder, Turmeric Dried, Turmeric Powder, Urad Whole(black), Wheat, Wheat flour, White Pepper powder",2025-03-08T10:24:34.411682
SHYAM INDUSTRIES Certified,ORG-2309-002360,Ahmedabad,jay@shyam.in,"Plot 402/403,Phase 4,GIDC,Naroda,Ahmedabad, Ahmedabad, Gujarat",NPOP,validfrom 06/12/2023,05/12/2024,"Amaranth/Amaranthus/Thotakura, Bengal Gram Whole, Black Sesame/Sesamum, Brown mustard, Chickpea/Kabuli Chana (garbanzos), Cumin seed, Fennel/saunf, Fenugreek Seed (Methi Seed), Flax/Linseed, Green Gram Whole (Moong Sabut), Hulled Sesame/Sesamum, Kalonji/nigella, Red Lentil, Roasted Sesame, Sesame seeds, Soyabean/Soybean White, Urad Dal Split, Urad dal-Whole(White), Urad Whole(black), Yellow mustard",2025-03-08T10:24:36.762686
SIDDHI COTTON GINNING AND PRESSING PRIVATE LIMITED Certified,ORG-2301-000059,Botad,siddhicotton21@gmail.com,"NEAR NAVRANG HOTEL, 0, BHAVNAGAR RAJKOT HIGHWAY, Botad, Gujarat",NPOP,validfrom 11/04/2024,27/02/2025,Raw Cotton,2025-03-08T10:24:36.762980
SIDDHI COTTON INDUSTRIES Certified,ORG-2403-000743,Mahesana,wondaragro@gmail.com,"36/1, HIGHWAY ROAD, Mahesana, Gujarat",NPOP,validfrom 12/04/2024,11/04/2025,Raw Cotton,2025-03-08T10:24:36.763252
SOYAGREEN PRIVATE LIMITED Certified,ORG-2402-000342,Surat,export.soyagreen@gmail.com,"UG-27, Indralok Complex, Kargil Chowk, Surat, Gujarat",NPOP,validfrom 22/03/2024,21/03/2025,"Basmati rice, Broken rice, Brown Rice, Cardamom, Chickpea/Kabuli Chana (garbanzos), Chilli dried, Chilli whole, coriander seed, Maize Grain, Masoor Dal, Moong Dal, Mustard, Non-Basmati Rice, Onion, Onion (Powder), ORGANIC PARBOILED RICE (BROWN & WHITE), Raisins/Kismis, Rapeseed Meal, Rapeseed/Rai/Rye, Soyabean/Soybean Meal-expeller var., Soyabean/Soybean White, Sunflower, Tur/ Toor Dal, Urad (phasleolus mungo) Black gram, Urad dal-Whole(White), Wheat",2025-03-08T10:24:36.763531
SPICE NEST Certified,ORG-2202-000412,Rajkot,sales@spicenest.in,"PLOT NO-6, BEHIND PARIN FURNITURE REMESHWAR INDUSTRIAL PLOT GONDAL HIGHWAY, RAJKOT , GUJARAT 360002 INDIA, Rajkot, Gujarat",NPOP,validfrom 04/02/2024,03/02/2025,"Ajwain/Bishop Weed seed, Alfalfa powder, Alocasia, Amla powder, Anise/Aniseed (seed), Ashwagandha, Basil seeds, Basmati rice, Beginnings-Organic millet flakes-Mixed millet, Black cumin, Black Pepper, Brown Rice, Buckwheat (other than seed), Cane Sugar, Castor Oil, Celery Seed, Chia, Chickpea/Kabuli Chana (garbanzos), Chilli dried, chilli flakes, Chilli powder, Cinnamon bark, Cinnamon bark powder, Cloves, Coffee (Indian) Organic, Coriander Powder, Coriander seed/whole, Cumin Powder, Cumin seed, Dehydrated garlic powder, Dehydrated Ginger, Dehydrated Mango, Fennel (seed quality), Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Flax Seed, Galangal roots, Garam masala powder - medium, Ginger Powder, Green Cardamom, Green Gram Whole (Moong Sabut), Groundnut/Peanut Oil (Deodorized-Salad Oil)-edible grade, Hill Red Paddy, Kalonji/nigella, Little millet, Methi leaf/fenugreek leave, Mustard small, Natural Honey, Pearl Millet/Bajra, quinoa, Ragi (Finger Millet- other than seed), Sesame/Sesamum-seed quality, Sorghum, Soyabean/Soybean White, Tamarind/Imli (T.indica), Tandoori Masala, Triphala - Extract/powder, Turmeric fingers, Turmeric Powder, Wheat, Yellow mustard",2025-03-08T10:24:36.763817
Sumit Cotton Co. Certified,ORG-2202-000478,Junagadh,pankaj.gupta@suminter.com,"Anandpark Society, Junagadh, Gujarat",NPOP,validfrom 11/05/2024,13/02/2025,Raw Cotton,2025-03-08T10:24:36.764094
SUN ENTERPRISE Certified,ORG-2208-002917,Mahesana,sunpsyllium1988@gmail.com,"STATE HIGHWAY, AT POST BRAHMANWADA VILLAGE, NR. KHALI CHAR RASTA,, Mahesana, Gujarat",NPOP,validfrom 14/09/2023,13/09/2024,"Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder",2025-03-08T10:24:36.764356
Super Psyllium Certified,ORG-2303-000538,Mahesana,psylliumsuper@gmail.com,"State Highway, Mahesana, Gujarat",NPOP,validfrom 07/04/2024,06/04/2025,"Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder",2025-03-08T10:24:36.764588
SUPERVEDIC VENTURE LLP Certified,ORG-2106-002724,Surat,jaydeep@supervedic.com,"1ST FLOOR,PLOT NO 66-70,RAMJI INDUSTRIAL,NAVAGAM, Surat, Gujarat",NPOP,validfrom 19/06/2023,14/06/2024,"Acacia arabica (Babul), Acacia arabica powder, Adhatoda vasica (Vasaka/kali basuti), Ajwain, Ajwain Powder, Alfalfa, Alfalfa powder, Almond oil, Almonds (Shelled), Aloe vera extract, Aloe Vera leaves, Aloe Vera leaves powder, Amla, Amla ???Candy, Amla dried, Amla powder, Amla TBC, Ananthamool Powder/Sariva Powder(Hemidesimus In.po, Ananthamoola TBC, Anantmool (Hemidesmus indicus), Anise/Aniseed, Annatto Powder, Aonla/Amla Extract, Apple, Apple Dried/Dehydrated, Arjun bark, Arjun powder (Terminalia arjuna), Arrowroot powder, Asafoetida, Asafoetida powder, Ashok (Saraca Indica), Ashoka powder, Ashwagandha Capsule, Ashwagandha Extract, Ashwagandha Leaf, Ashwagandha root, Ashwagandha Root Powder, Ashwagandha tablets, Ashwagandha TBC, Asparagus racemosus Extract, Bacopa monnieri (Neera Brahmi), Banana Dried, Banana powder, Barley Grass Powder, Barleygrass, Basil/Tulsi, Bay leaf powder, Bay leaves/Tejpatta, Beet root, Beet Root powder, Bergament oil, Bhringraj TBC, Bibhitaki Shell - Terminalia bellirica, Bilva fruit/Aegle marmelos Powder, Bitter Gourd, bitter Gourd Extract, Black cumin, Black Cumin Powder, Black Pepper, Black pepper coarse ground, Black Pepper Extract, Black Pepper Powder, Black Sesame/Sesamum, Black Tea, Boerhaavia diffusa (Punerneva), Boerhaavia diffusa Powder, Boswella serrata, Boswella serrata Extract, Boswella serrata Powder, BRAHMI capsule, BRAHMI OIL, Brahmi/Bacopa monnieri, Brahmi/Bacopa monnieri Powder, Cane Sugar, Capsule Ginger, Cardamom Large (Black), Carrot, Carrot Dehydrated, Cashew Kernels Wholes 180, Castor Oil, Centella asciatica Extract, Centella asciatica Powder, Centella asiatica, Chamomile (M.chamomile), Chamomile powder, Chia, Chicory Root Powder, Chicory TBC, Cinnamon bark, Cinnamon bark powder, Cinnamon Leaves, Cinnamon TBC, Clove powder, Clove TBC, Cloves, Coconut (Dried), Coffee Powder, Convolvulus pluricaulis (Shankpushpi), Coriander, Coriander seed/whole, Cumin Powder, Cumin seed, Curry Leaf TBC, Curry leaf/leaves, Cyperus rotundus (Nagarmootha), Cyperus rotundus/Musta powder, Dashamoola TBC, Dehydrated Bitter Gourd, Dehydrated Ginger Powder, Dehydrated Spinach powder, Dried Curry leaves, Dried mango slices, Drum Stick powder, Dry rose petals-Red, Eclipta alba (Bhrigjraj/Bhringraj), Eucalyptus, Eucalyptus citridora oil, Eucalyptus Citriodora Leaves TBC, Eucalyptus citriodora Powder, extra virgin coconut oil, Fennel Powder, Fennel Seed, Fenugreek Crushed, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Fenugreek TBC, Flax Seed, Flax Seed oil, Flax seed powder, Foxtail Millet, Frankincense oil, galangal (Alpinia galanga ), Galangal Powder, Garcinia cambogia powder, Garcinia gambogia dried, Garcinia powder/Extract, Garlic, Garlic Powder, Giloy Powder, Ginger (1) extract powder, Ginger (Dried, bleached), Ginger caplets, Ginger TBC, Ginger whole (dried), Glycerine, Gokshura Fruit (Tribulus terrestris), Gokshura TBC, Gokshuradi Guggulu, Green Cardamom, Green Cardamom Powder, Green Coffee Beans, Guar gum powder, Guava extracts (Psidium Gauva), Guavas Dried, Guggal, Guggal powder, Gymnema, Gymnema powder, Gymnema Sylvestre (Leaves), Harde, Haritaki Fruit, Haritaki powder, Haritaki/T.chebula capsule, Henna Leaves, Henna Powder, Hibiscus petal/tea bag cut, Hibiscus rosasinensis powder, Hibiscus Sabdariffa petals dry, Hibiscus Sabdariffa petals Powder, Hibiscus Sabdariffa petals TBC, Indigo Powder, Jamun seed extract, Jamun Seed powder, Jatamansi (Nardostachys jatamansi), Jojoba seed, Kalmegh powder (Andrographis paniculata), Kalmegh(Andrographis penniculata), Kalonji/nigella, Karela/Bitter gourd fruit dried slices, Karela/Bittergourd Powder, Kutki (Picrorhiza kurroa), Lavender Extract, Lemon grass TBC, Lemon peel dried, lemon peel powder, Lemon Peel TBC, Lemon Powder, Lemongrass, lemongrass dried, Lemongrass powder, Liquorice caplets, Liquorice roots, Mace, Mace Powder, Mango (sliced dried), Mango dried, Mango Flour/Powder, Manioc (cassava) (Powder), Manjista TBC, Marigold Dried Flower, Mentha arvensis TBC, Millet, Millet Flour, Mint including leaves, Mint Powder, Moringa Powder, Moringa (M.oleifera), Moringa capsule, Moringa dried leaves, Moringa Oil, Moringa oleifera Leaf powder, Moringa oleifera leaves extract, Moringa seed, Mulethi (Glycorrhiza glabra), Neem caplets, Neem Capsule, Neem leaf extract, Neem leaf powder, Neem leaves, Neroli oil -Citrus aurantium, Nettle, Nirgundi Powder, Nishoth (Operculina terpethum), Nutmeg Powder, Nutmeg Whole, Onion flakes, Orange Peel, Oregano, Oregano leaves, Organic Green Tea, Organic saffron Powder, Palash flower, Palmarosa Oil, Papaya (C.papaya), Papaya extract (C.papaya), Papaya leaves (C.papaya), Papaya leaves powder, Papaya Leaves TBC, Patchouli oil, Peppermint, Peppermint leaves, Peppermint powder, Pink Guava, Piper Longum(Fruit), Pippali powder-Piper longum, Pomegranate dried seeds, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed powder, Pumpkin Seeds, Quinoa, Red Chilli (whole), Red Chilli Flakes, Red Chilli Powder, Red Guava-Nothapodytes nimmoniana, Red onion powder, Rose oil, Rose Petal TBC, Rose petals powder, Rosemary powder, Safed Musli powder, Safed Musli/Chlorophytum borivilianum, Saffron, Sapindus mukorossi (Reetha), Senna leaves, Senna Leaves Powder, Senna Leaves Tea Bag Cut (TBC), Senna pods, Senna Pods Powder, Senna Pods TBC, Sesame Seed - Oil, Sesame seeds, Shajan chal/Moringa olifera, Shankhaspushpi powder, Shatavari, Shatavari caplets, Shatavari Capsule, Shatavari powder, Shatavari Root, Shikakai powder, Shoe flower (Hibiscus rosa- sinensis), Soap Nut/Reetha ( Powder), Spinach/Palak (Fresh), Star Anise, Stevia leaves-dried, Stevia/Stevia rebaudiana powder, Sunflower Seed Oil, Tamarind dry (Imli), Terminalia arjuna-bark-Spent mass powder, Terminalia bellirica/baheda, Thymes, Tinospora cordifolia Extract, Triphala, Triphala - Extract/powder, Triphala caplets, Triphala Capsule, Tulsi caplets, TULSI capsule, Tulsi leaves dry, Tulsi Powder, Tulsi TBC/Tulsi TBC Blend, Turmeric Capsule, Turmeric Dried, Turmeric extract, Turmeric flakes, Turmeric Oleoresin, Turmeric Powder, Turmeric TBC, Vanilla Bean, Vanilla Powder, Vanilla TBC, walnut, Water Melon Seeds, Wheatgrass, Wheatgrass powder, wheatgrass tablet, White guava, White Pepper, White Pepper powder",2025-03-08T10:24:36.764891
Suraman Agro Certified,ORG-2207-002112,Surat,chiragoza14887@gmail.com,"27, Mani Villa Row House, Sultanabad, Dumas, Surat Municipal Corppration ., Surat, Gujarat",NPOP,validfrom 02/09/2023,01/09/2024,"Ajwain, Ajwain Seed Oil, Almond oil, Amla, Basmati rice, Bay Leaf, Black Pepper, Brown Flaxseed oil, Brown Rice, Castor Oil, chana Dal, Chickpea/Kabuli Chana (garbanzos), Coconut oil, Coriander, Dehydrated Green / Red Chilly Powder, Ginger Powder, Gram Flour/Besan, Green gram/chana/Moong (Vigna sp.), Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Jaggery, Jaggery powder, Jowar, Kasuri methi, Maize (Corn), Masoor Dal, Moong Dal, Moringa Powder, Mustard, Mustard Oil (Refined), Olive oil, Pearl Millet/Bajra, Red Rice, Rice Flour, Sesame Oil/Gingelly Oil, Sesame/Sesamum, Shahi Jeera/Cumin, Star anise, Sunflower, Tur/ Toor Dal, Turmeric Powder, walnut oil, Wheat, Wheat flour, White Sesame/Sesame",2025-03-08T10:24:36.765149
Surendranagar Farmers Producer Company Certified,ORG-2401-000111,Surendranagar,pankaj.gupta@suminter.com,"Marketing Yard, Surendranagar, Gujarat",NPOP,validfrom 22/03/2024,21/03/2025,Raw Cotton,2025-03-08T10:24:38.790196
T H TRADERS Certified,ORG-2401-000229,Surendranagar,milanginning2020@yahoo.com,"Near Parajiya,Kuva Ward-1,Survey no.1001,bahelapara,North Side Shop, Surendranagar, Gujarat",NPOP,validfrom 04/03/2024,03/03/2025,"Chickpea/Kabuli Chana (garbanzos), Cumin whole, Fennel Seed, Groundnut/Peanut, Jowar, Raw Cotton, Wheat",2025-03-08T10:24:38.790496
TAYAL INTERNATIONAL Certified,ORG-2206-002000,Banas Kantha,TAYALINTER1986@GMAIL.COM,"DEESA PALANPUR HIGHWAY, AT MOTA RASANA, DEESA,, Banas Kantha, Gujarat",NPOP,validfrom 09/08/2023,09/08/2024,"Amaranth seed/ Ram dhana, Black sesame, Brown Flaxseed, Chia, Hulled Sesame/Sesamum, Natural sesame seeds, Psyllium seed (isobgul), quinoa, Roasted Sesame, Soybean",2025-03-08T10:24:38.790772
The One Gujarat Organic Farm Producer Co-Operative Society Ltd. Certified,ORG-2303-000707,Anand,theorfarm@gmail.com,"C/O Deveshkumar Rameshbhai Patel Ramvadi Organic Farm, At. Boriavi,, Anand, Gujarat",NPOP,validfrom 18/07/2023,17/07/2024,"Ajwain/Bishop Weed seed, Amaranth/Amaranthus/Thotakura, Amaranthus spinosus L.(Amaranthus), Ash Gourd, Ash Gourd Frozen, Banana Fresh, Basmati rice, Bay Leaf, Beet root, Bitter Gourd, Bitter Gourd Frozen, Black gram/Urd (Vigna sp.), Black Mustard Seed, Black Pepper, Black sesame, Bottle Gourd, Bottle Gourd Frozen, Brinjal/Aubergines (egg plant), Broad bean (Vicia faba var major), Buchanania lanzan Spreng (Cheerojee), Cabbage, Capsicum Seeds, Cardamom Large (Black), Carrot, Cauliflower, Chana Pepper Corn, Chickpea/Kabuli Chana (garbanzos), Cinnamon quills, Cloves, Cluster beans/ Guar, Coriander Cumin Powder, Coriander Powder, coriander seed, Cucumber, Cucumber Dehydrated, Cumin seed, Dehydarted Cauliflower, Dehydrated Ginger Powder, Dried potato chips, Dry/Dehydrated Coriander leaves, Dry/Dehydrated fenugreek leaves, Elephant Yam/foot, Fennel/saunf, Fenugreek, Fenugreek Seed (Methi Seed), Flattened Rice, Foxtail Millet, Freeze Dried Banana, Freeze Dried Dill leaf, Freeze Dried Garlic, Freeze Dried Ginger, Freeze Dried Green Pea, Freeze dried lemon, Freeze Dried Okra, Freeze Dried Onion, Freeze dried red chilli, Freeze Dried Red Chilly, Freeze/dried/Jackfruit/dehydrated, French beans, Garam Masala, Garlic, Ginger Fresh, Ginger Powder, Green Cardamom, Green Chilly, Green gram powder/ Moong Dal Powder, Green gram/chana/Moong (Vigna sp.), Green peas, Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Gujarati Tea Masala, Guntur chilly - Capsicum annum, Individual quick frozen Carrot, Jackfruit, Jaggery, Kodo Millet Popped, Lemon Fresh, Little millet, Little/Ivy Gourd/Kundru (Coccinia spp.), Little/Ivy Gourd/Kundru (Coccinia spp.) Frozen, Mace, Maize (Corn), Methi leaf/fenugreek leave, Mint Leaves Dehydrated, Mint/Mentha leaves, Moringa (M.oleifera), Moringa fruits, Murraya Koenigii (Curry Leaves), Mushrooms (Agaricus spp.), Mustard green leaves, Mustard Seeds, Nutmeg fresh, Okra/Bhindi, Onion, Pearl Millet/Bajra, Pigeaonpea/arhar- Bengal Gram, Pigeon pea, Potato, Potatoes (Sweet), Proso millet, Pumpkins (Chilled), Pumpkins (Fresh), Radish, Ragi (Finger Millet-seed quality), Red Chilli Powder, Red Rice, Rice Flour, Ridge gourd/Luffa, Ridge gourd/Luffa Frozen, Sawan/Barnyard Millet, Snake Gourd, Snake Gourd Frozen, Sorghum, Spinach (Frozen), Spinach/Palak (Fresh), Split Chickpea/Kabuli Chana (garbanzos), Split Green gram/Moong (Vigna sp.), Spring onion, Star anise, Sweet corn, Tomatoes (Chilled), Tomatoes (Fresh), Turmeric Powder, Wheat, Wheat flour, White Sesame/Sesame",2025-03-08T10:24:38.791068
THE SUMINTER ORGANIC AND FAIR TRADE COTTON GINNING MILL PVT. LTD. Certified,ORG-1908-002060,Junagadh,pankaj.gupta@suminter.com,"566 1 2 567, Opp. Old Railway Station, Manavadar, Junagadh, Gujarat",NPOP,validfrom 13/09/2023,09/09/2024,Raw Cotton,2025-03-08T10:24:38.791350
Tripoor Sciences Certified,ORG-1903-000824,Surat,info@tripoorsciences.com,"808,805 Titanium the business hub, Surat, Gujarat",NPOP,validfrom 29/09/2023,02/07/2024,"Green Tea, Lemon Ginger Tea, Masala Chai",2025-03-08T10:24:38.791633
TURRITOPSIS PRIVATE LIMITED Certified,ORG-2309-002324,Gir Somnath,info@indigenoushoney.com,"serve no 343 2 and 343 4, plot no 11, Madhav park industrial area, tativela, opp podar international school, veraval-somnath bypass road,Veraval, Gir Somnath, Gujarat",NPOP,validfrom 21/09/2023,20/09/2024,"Almond, Almond oil, Basil extract, Black Mustard Oil, Black Mustard Seed, Black Pepper, Black sesame, Brown mustard, Cashew Whole, Castor Oil, Castor seeds, Cinnamon, Cinnamon (Powder), Clove powder, Coconut, Coconut (Dried), Coconut (Fresh), Coconut oil, Coconut oil cake, Dried Clove, Ginger Powder, Ginger whole (dried), Groundnut Kernals, Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Himalayan Multiflower honey, Mustard, Mustard Big, Mustard Oil (crude), Mustard Oil (Refined), mustard Seeds-Yellow, Mustard small, Natural Honey, Oil-cake and oil-cake meal of groundnut /Peanutexpeller variety, Pistachios, Processed Honey, Processed Wild/Forest Honey, Raw Honey, Raw Wild/Forest Honey, Sesame Seed - Oil, Sesame seeds, Sesame seeds: Oil cake, Turmeric Powder, Turmeric whole-dried, White Sesame/Sesame, Wild Honey",2025-03-08T10:24:38.791903
Udhyaman International Certified,ORG-2206-001808,Gandhinagar,INFO@UDHYAMANINTERNATIONAL.COM,"60-MAHAVIR ESTATE, NEAR KOTHARI CROSS ROAD, Gandhinagar, Gujarat",NPOP,validfrom 03/08/2023,03/08/2024,"Amla, Amla dried, Amla powder, Ashwagandha, Ashwagandha Powder, Ashwagandha root, Ashwagandha Root Powder, Ashwagandha TBC, Basil/Tulsi, Beet, Beet root, Beet Root powder, Brahmi/Bacopa monnieri, Brahmi/Bacopa monnieri Powder, Carrot Dehydrated, Centella asiatica-whole plant-powder, Cinnamon, Cinnamon (Powder), Cinnamon bark, Cinnamon bark powder, Cinnamon TBC, Coriander, Coriander Powder, Coriander seed/whole, Cumin Powder, Cumin seed, Cumin whole, Dry rose petals-Rose, Eclipta alba Powder, Fennel Powder, Fennel/saunf, Fenugreek, Fenugreek Powder (Methi Powder), Garlic, Garlic Powder, Ginger Powder, Ginger sliced (dried), Ginger whole, Green gram split yellow/Moong dal-yellow, Haritaki powder, Hibiscus Sabdariffa petals TBC, Lemon grass TBC, Liquorice powder, Maize/Corn flour, Moringa Powder, Moringa Tea, Moringa (M.oleifera), Moringa leaves, Neem leaves powder, Neem powder, Onion (Powder), Pepper long/Pippali (Piper longum), Peppermint tea cut, Pippali powder-Piper longum, Psyllium husk (isobgul), Psyllium husk powder, Rose Petal TBC, Sesame/Sesamum, Shatavari powder, Stevia, Stevia leaves-dried, Stevia/Stevia rebaudiana powder, Triphala Powder, Tulsi Powder, Tulsi TBC/Tulsi TBC Blend, Turmeric Dried, Turmeric Fresh, Turmeric Powder, Turmeric TBC, Wheatgrass powder",2025-03-08T10:24:38.792154
